OBJECTID,ID305B,ATTAINS_HUC4,CYCLE,WATER_NAME,CATEGORY,TYPE,SIZE,UNIT,CAUSE_NAME,ACTN_TYPE_CODE,TMDL_ID,TMDL_NAME,ESTABLISHMENT_DATE,COMMENT,HUC4CODE,HUCNAME,BASIN,DEQ_ADM,WEB_LINK
2169,ID17060204SL066b_02,17060204,2022,Kirtley Creek,CAT 4A,RIVER,20.95,Miles,SEDIMENTATION/SILTATION,TMDL,673,LEMHI,14-Mar-00,,17060204,Lemhi,Salmon,IRO,https://mywaterway.epa.gov/plan-summary/IDEQ/673
2401,ID17060305CL030_02,17060305,2022,South Fork Clearwater River - Crooked River to Tenmile Creek,CAT 4A,RIVER,28.39,Miles,SEDIMENTATION/SILTATION,TMDL,11089,"CLEARWATER RIVER, SOUTH FORK (NEZ PERCE RESERVATION LANDS) TMDL",22-Jul-04,,17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/11089
2337,ID17060305CL011b_02,17060305,2022,Butcher Creek - fish barrier to source,CAT 4A,RIVER,11.17,Miles,SEDIMENTATION/SILTATION,TMDL,10730,CLEARWATER RIVER (SOUTH FORK) TMDL,22-Jul-04,,17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10730
2369,ID17060305CL022_02a,17060305,2022,Granite Creek,CAT 4A,RIVER,4.08,Miles,SEDIMENTATION/SILTATION,TMDL,11089,"CLEARWATER RIVER, SOUTH FORK (NEZ PERCE RESERVATION LANDS) TMDL",22-Jul-04,,17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/11089
2753,ID17060308CL029_02,17060308,2022,Cranberry Creek - source to Dworshak Reservoir,CAT 4A,RIVER,14.26,Miles,SEDIMENTATION/SILTATION,TMDL,3828,"CLEARWATER RIVER SUBBASIN, LOWER NORTH FORK",15-Jan-03,,17060308,Lower North Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/3828
2761,ID17060308CL034_02,17060308,2022,"Three Bear, Round Meadow, Oviatt Creeks and tributaries",CAT 4A,RIVER,58.46,Miles,SEDIMENTATION/SILTATION,TMDL,3828,"CLEARWATER RIVER SUBBASIN, LOWER NORTH FORK",15-Jan-03,,17060308,Lower North Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/3828
2681,ID17060307CL001_02a,17060307,2022,Sneak Creek - source to mouth,CAT 4A,RIVER,5.38,Miles,TEMPERATURE,TMDL,9705,"CLEARWATER RIVER, UPPER NORTH FORK",9-Dec-03,,17060307,Upper North Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/9705
2689,ID17060307CL012_02a,17060307,2022,Middle Creek - headwaters,CAT 4A,RIVER,8.46,Miles,TEMPERATURE,TMDL,9705,"CLEARWATER RIVER, UPPER NORTH FORK",9-Dec-03,,17060307,Upper North Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/9705
2697,ID17060307CL030_02,17060307,2022,Osier Creek - source to mouth,CAT 4A,RIVER,18.94,Miles,TEMPERATURE,TMDL,9705,"CLEARWATER RIVER, UPPER NORTH FORK",9-Dec-03,,17060307,Upper North Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/9705
2705,ID17060307CL045_02,17060307,2022,Cougar Creek - source to mouth,CAT 4A,RIVER,5.9,Miles,TEMPERATURE,TMDL,9705,"CLEARWATER RIVER, UPPER NORTH FORK",9-Dec-03,,17060307,Upper North Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/9705
2713,ID17060308CL002_04,17060308,2022,Elk Creek - Cedar Creek to Dworshak Reservoir,CAT 4A,RIVER,7.47,Miles,TEMPERATURE,TMDL,3828,"CLEARWATER RIVER SUBBASIN, LOWER NORTH FORK",15-Jan-03,,17060308,Lower North Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/3828
2721,ID17060308CL003_04,17060308,2022,Reeds Creek - Gold Creek to unnamed tributary,CAT 4A,RIVER,1.85,Miles,TEMPERATURE,TMDL,54540,Lower North Fork Clearwater River Temperature TMDL Addendum,6-Nov-13,,17060308,Lower North Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/54540
2729,ID17060308CL009_02c,17060308,2022,Bingo Creek - source to mouth,CAT 4A,RIVER,2.77,Miles,TEMPERATURE,TMDL,54540,Lower North Fork Clearwater River Temperature TMDL Addendum,6-Nov-13,,17060308,Lower North Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/54540
2737,ID17060308CL020_04a,17060308,2022,"Breakfast Creek - 4th Order, Stony Cr to Dworshak Reservoir",CAT 4A,RIVER,1.91,Miles,TEMPERATURE,TMDL,54540,Lower North Fork Clearwater River Temperature TMDL Addendum,6-Nov-13,,17060308,Lower North Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/54540
2745,ID17060308CL025_02,17060308,2022,Breakfast Creek - source to Stony Creek,CAT 4A,RIVER,10.04,Miles,TEMPERATURE,TMDL,54540,Lower North Fork Clearwater River Temperature TMDL Addendum,6-Nov-13,"8/11/17 (DS, JW): 1997 BURP field forms indicated pacific salmon/trout < 100 mm",17060308,Lower North Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/54540
2377,ID17060305CL023_03,17060305,2022,Wing Creek - Little Wing Creek to mouth,CAT 4A,RIVER,1.42,Miles,TEMPERATURE,TMDL,11089,"CLEARWATER RIVER, SOUTH FORK (NEZ PERCE RESERVATION LANDS) TMDL",22-Jul-04,,17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/11089
2385,ID17060305CL025_04,17060305,2022,Tenmile Creek - Sixmile Creek to mouth,CAT 4A,RIVER,3.67,Miles,TEMPERATURE,TMDL,10730,CLEARWATER RIVER (SOUTH FORK) TMDL,22-Jul-04,"8/11/17 (DS, JW): IDFG snorkel data indicate active spawning within this AU, and salmonids < 100 mm 0.26 miles downstream of this AU",17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10730
2393,ID17060305CL028_02,17060305,2022,Williams Creek - source to mouth,CAT 4A,RIVER,11.67,Miles,TEMPERATURE,TMDL,10730,CLEARWATER RIVER (SOUTH FORK) TMDL,22-Jul-04,,17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10730
2345,ID17060305CL012_05,17060305,2022,South Fork Clearwater River - Johns Creek to Butcher Creek,CAT 4A,RIVER,22.27,Miles,TEMPERATURE,TMDL,11089,"CLEARWATER RIVER, SOUTH FORK (NEZ PERCE RESERVATION LANDS) TMDL",22-Jul-04,,17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/11089
2353,ID17060305CL014_02,17060305,2022,Johns Creek - tributaries,CAT 4A,RIVER,42.61,Miles,TEMPERATURE,TMDL,11089,"CLEARWATER RIVER, SOUTH FORK (NEZ PERCE RESERVATION LANDS) TMDL",22-Jul-04,,17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/11089
2361,ID17060305CL017_03,17060305,2022,Johns Creek - Moores Creek to Gospel Creek,CAT 4A,RIVER,3.84,Miles,TEMPERATURE,TMDL,10730,CLEARWATER RIVER (SOUTH FORK) TMDL,22-Jul-04,,17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10730
2593,ID17060306CL035_04,17060306,2022,Jim Ford Creek - source to Jim Ford Creek waterfall,CAT 4A,RIVER,3.87,Miles,TEMPERATURE,TMDL,ID99955,Jim Ford Creek Watershed Temperature TMDLs,26-Sep-18,"11/25/2019 (RE): Temperature load allocations were updated using the Potential Natural Vegetation method and are provided in section 5.4 of the Jim Ford Creek Watershed 2017 Temperature TMDL, which was approved by EPA on September 26, 2018.",17060306,Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/ID99955
2617,ID17060306CL045_05,17060306,2022,Potlatch River - 5th Order ,CAT 4A,RIVER,18.48,Miles,TEMPERATURE,TMDL,99944,POTLATCH RIVER WATERSHED TMDL,12-Jul-18,,17060306,Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/99944
2625,ID17060306CL048_04,17060306,2022,Potlatch River - 4th Order,CAT 4A,RIVER,6.67,Miles,TEMPERATURE,TMDL,99944,POTLATCH RIVER WATERSHED TMDL,12-Jul-18,,17060306,Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/99944
2633,ID17060306CL049_04,17060306,2022,Potlatch River - 4th Order,CAT 4A,RIVER,3.71,Miles,TEMPERATURE,TMDL,35864,POTLATCH RIVER TMDLS,13-Feb-09,,17060306,Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/35864
2641,ID17060306CL053_02,17060306,2022,Moose Creek - headwaters,CAT 4A,RIVER,15.7,Miles,TEMPERATURE,TMDL,35864,POTLATCH RIVER TMDLS,13-Feb-09,,17060306,Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/35864
2649,ID17060306CL054_03,17060306,2022,Corral Creek - 3rd Order ,CAT 4A,RIVER,7.57,Miles,TEMPERATURE,TMDL,35864,POTLATCH RIVER TMDLS,13-Feb-09,"12/4/2014 (SC) - An extensive fisheries survey carried out by Idaho Fish and Game on the Potlatch River and 21 tributaries, including this AU, found multiple species and age classes, including salmonids less than 100mm in length, indicating salmonid spawning is an existing use.",17060306,Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/35864
2657,ID17060306CL055_03,17060306,2022,Pine Creek - 3rd Order ,CAT 4A,RIVER,3.87,Miles,TEMPERATURE,TMDL,35864,POTLATCH RIVER TMDLS,13-Feb-09,"8/11/17 (DS, SC): 1994 BURP field notebook indicated rainbow trout < 100 mm. An extensive fisheries survey carried out by IDFG on the Potlatch River and 21 tributaries, including this AU, found multiple species and age classes, including salmonids less than 100 mm length, indicating salmonid spawning is an existing use.",17060306,Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/35864
2409,ID17060305CL031_03,17060305,2022,Crooked River - 3rd order from Relief Creek to mouth,CAT 4A,RIVER,7.44,Miles,TEMPERATURE,TMDL,11089,"CLEARWATER RIVER, SOUTH FORK (NEZ PERCE RESERVATION LANDS) TMDL",22-Jul-04,"11/14/2014 (NED) - BURP fish data demonstrates evidence of salmonids less than 100mm in length. Therefore, salmonid spawning is an existing use (Idaho's WBAG II, page 3-9).",17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/11089
2417,ID17060305CL034_02,17060305,2022,East Fork Crooked River - source to mouth,CAT 4A,RIVER,12,Miles,TEMPERATURE,TMDL,11089,"CLEARWATER RIVER, SOUTH FORK (NEZ PERCE RESERVATION LANDS) TMDL",22-Jul-04,"4/29/2013 (CB) - During the development of the South Fork Clearwater River Subbasin Assessment and TMDLs, approved July 22, 2004, a Fisheries Technical Advisory Group (TAG) of professional biologists knowledgeable of the fisheries resources in the subbasin met several times and provided detailed information about the presence and condition of salmonid species in the subbasin. Results of the fish TAG assessments of salmonid and habitat conditions in the South Fork Clearwater subbasin are found in Table D-11 (pages D-30-32); Attachment D-1, Timing of life history stages of salmonids within the SF Clearwater River subbasin (pages D-52-53); and Attachments D-2-6, Spring Chinook and Steelhead Redd counts (pages D-52-54).",17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/11089
2425,ID17060305CL036_05,17060305,2022,South Fork Clearwater River - 5th order mainstem segment,CAT 4A,RIVER,3.96,Miles,TEMPERATURE,TMDL,10730,CLEARWATER RIVER (SOUTH FORK) TMDL,22-Jul-04,,17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10730
2433,ID17060305CL038_02,17060305,2022,Red River - South Fork Red River to Siegel Creek,CAT 4A,RIVER,27.13,Miles,TEMPERATURE,TMDL,10730,CLEARWATER RIVER (SOUTH FORK) TMDL,22-Jul-04,,17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10730
2441,ID17060305CL040_02,17060305,2022,South Fork Red River - Trapper Creek to mouth,CAT 4A,RIVER,3.38,Miles,TEMPERATURE,TMDL,10730,CLEARWATER RIVER (SOUTH FORK) TMDL,22-Jul-04,,17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10730
2449,ID17060305CL042_02,17060305,2022,West Fork Red River - source to mouth,CAT 4A,RIVER,14.14,Miles,TEMPERATURE,TMDL,11089,"CLEARWATER RIVER, SOUTH FORK (NEZ PERCE RESERVATION LANDS) TMDL",22-Jul-04,,17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/11089
2457,ID17060305CL045_02,17060305,2022,Red River - source to South Fork Red River,CAT 4A,RIVER,32.47,Miles,TEMPERATURE,TMDL,10730,CLEARWATER RIVER (SOUTH FORK) TMDL,22-Jul-04,,17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10730
2465,ID17060305CL048_02,17060305,2022,Otterson Creek - source to mouth,CAT 4A,RIVER,6.18,Miles,TEMPERATURE,TMDL,11089,"CLEARWATER RIVER, SOUTH FORK (NEZ PERCE RESERVATION LANDS) TMDL",22-Jul-04,,17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/11089
2473,ID17060305CL052_02,17060305,2022,American River - East Fork American River to mouth,CAT 4A,RIVER,10.6,Miles,TEMPERATURE,TMDL,10730,CLEARWATER RIVER (SOUTH FORK) TMDL,22-Jul-04,,17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10730
2481,ID17060305CL054_02,17060305,2022,East Fork American River - source to mouth,CAT 4A,RIVER,30.96,Miles,TEMPERATURE,TMDL,10730,CLEARWATER RIVER (SOUTH FORK) TMDL,22-Jul-04,"Salmonid Spawning is determined to be an Existing Use based on Beneficial Use Reconnaissance Program data from:   1996: (7) Brook Trout, (1) undetermined Trout species, sample including juveniles <100 mm in length  2010: (8) Brook Trout, including juveniles <100 mm in length",17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10730
2489,ID17060305CL056_02,17060305,2022,Elk Creek,CAT 4A,RIVER,2.04,Miles,TEMPERATURE,TMDL,11089,"CLEARWATER RIVER, SOUTH FORK (NEZ PERCE RESERVATION LANDS) TMDL",22-Jul-04,"9/6/17 (SC, JW):  Salmonid spawning was determined to be an existing use during the South Fork Clearwater River Subbasin Assessment and TMDL (2003) process by the Fisheries Technical Advisory Group. Please see Table 42 and Appendix D in the TMDL document for further information.",17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/11089
2497,ID17060305CL058_03,17060305,2022,Big Elk Creek - 3rd Order ,CAT 4A,RIVER,4.36,Miles,TEMPERATURE,TMDL,11089,"CLEARWATER RIVER, SOUTH FORK (NEZ PERCE RESERVATION LANDS) TMDL",22-Jul-04,,17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/11089
2505,ID17060305CL062_02,17060305,2022,Newsome Creek - Beaver Creek to mouth,CAT 4A,RIVER,5.48,Miles,TEMPERATURE,TMDL,11089,"CLEARWATER RIVER, SOUTH FORK (NEZ PERCE RESERVATION LANDS) TMDL",22-Jul-04,"9/6/17 (SC, JW): Salmonid spawning was determined to be an existing use during the South Fork Clearwater River Subbasin Assessment and TMDL (2003) process by the Fisheries Technical Advisory Group. Please see Table 42 and Appendix D in the document for further information.",17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/11089
2513,ID17060305CL066_04,17060305,2022,Newsome Creek - 4th order ,CAT 4A,RIVER,2.26,Miles,TEMPERATURE,TMDL,11089,"CLEARWATER RIVER, SOUTH FORK (NEZ PERCE RESERVATION LANDS) TMDL",22-Jul-04,"4/29/2013 (CB) - During the development of the South Fork Clearwater River Subbasin Assessment and TMDLs, approved July 22, 2004, a Fisheries Technical Advisory Group (TAG) of professional biologists knowledgeable of the fisheries resources in the subbasin met several times and provided detailed information about the presence and condition of salmonid species in the subbasin. Results of the fish TAG assessments of salmonid and habitat conditions in the South Fork Clearwater subbasin are found in Table D-11 (pages D-30-32); Attachment D-1, Timing of life history stages of salmonids within the SF Clearwater River subbasin (pages D-52-53); and Attachments D-2-6, Spring Chinook and Steelhead Redd counts (pages D-52-54).",17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/11089
2521,ID17060305CL068_03,17060305,2022,Newsome Creek - source to Mule Creek,CAT 4A,RIVER,0.48,Miles,TEMPERATURE,TMDL,11089,"CLEARWATER RIVER, SOUTH FORK (NEZ PERCE RESERVATION LANDS) TMDL",22-Jul-04,,17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/11089
2529,ID17060305CL071_03,17060305,2022,Pilot Creek - 3rd Order ,CAT 4A,RIVER,2.84,Miles,TEMPERATURE,TMDL,10730,CLEARWATER RIVER (SOUTH FORK) TMDL,22-Jul-04,,17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10730
2537,ID17060305CL074_02a,17060305,2022,West Fork Newsome Creek,CAT 4A,RIVER,2.95,Miles,TEMPERATURE,TMDL,10730,CLEARWATER RIVER (SOUTH FORK) TMDL,22-Jul-04,,17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10730
2545,ID17060305CL077_02a,17060305,2022,Silver Creek - headwaters and tributaries,CAT 4A,RIVER,29.47,Miles,TEMPERATURE,TMDL,11089,"CLEARWATER RIVER, SOUTH FORK (NEZ PERCE RESERVATION LANDS) TMDL",22-Jul-04,,17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/11089
2553,ID17060305CL080_02,17060305,2022,Meadow Creek - source to and inc. NF Meadow Cr.,CAT 4A,RIVER,41.01,Miles,TEMPERATURE,TMDL,10730,CLEARWATER RIVER (SOUTH FORK) TMDL,22-Jul-04,,17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10730
2561,ID17060305CL082_02,17060305,2022,Rabbit Creek - source to mouth,CAT 4A,RIVER,8.81,Miles,TEMPERATURE,TMDL,10730,CLEARWATER RIVER (SOUTH FORK) TMDL,22-Jul-04,,17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10730
2569,ID17060306CL029_02,17060306,2022,Eldorado Creek - 1st and 2nd Order Tributaries,CAT 4A,RIVER,52.08,Miles,TEMPERATURE,TMDL,ID_Lolo_Oct-14-20,Lolo Creek Tributaries Watershed 2017 Temperature TMDL,14-Oct-20,"03/29/2021 (RE): Temperature load allocations were revised using the Potential Natural Vegetation method and are provided in Section 5.4 of the Lolo Creek Tributaries Watershed 2017 Temperature TMDL, which was approved by EPA on October 14, 2020.",17060306,Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/ID_Lolo_Oct-14-20
2577,ID17060306CL032_03,17060306,2022,Musselshell Creek - 3rd Order,CAT 4A,RIVER,4.33,Miles,TEMPERATURE,TMDL,ID_Lolo_Oct-14-20,Lolo Creek Tributaries Watershed 2017 Temperature TMDL,14-Oct-20,"03/29/2021 (RE): Temperature load allocations were revised using the Potential Natural Vegetation method and are provided in Section 5.4 of the Lolo Creek Tributaries Watershed 2017 Temperature TMDL, which was approved by EPA on October 14, 2020.",17060306,Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/ID_Lolo_Oct-14-20
2177,ID17060205SL030_02,17060205,2022,Winnemucca Creek - source to mouth,CAT 4A,RIVER,12.92,Miles,TEMPERATURE,TMDL,35882,MIDDLE FORK SALMON RIVER TEMPERATURE TMDLS,13-Feb-09,"8/14/17 (DM, JW): salmonids < 100 mm found in stream by IDFG in 2007, 2013, 2016.",17060205,Upper Middle Fork Salmon,Salmon,BRO/IRO,https://mywaterway.epa.gov/plan-summary/IDEQ/35882
2185,ID17060206SL027_04,17060206,2022,Camas Creek - White Goat Creek to Furnance Creek,CAT 4A,RIVER,1.87,Miles,TEMPERATURE,TMDL,35882,MIDDLE FORK SALMON RIVER TEMPERATURE TMDLS,13-Feb-09,,17060206,Lower Middle Fork Salmon,Salmon,BRO/IRO,https://mywaterway.epa.gov/plan-summary/IDEQ/35882
2193,ID17060206SL039_03,17060206,2022,Yellowjacket Creek - Little Jacket Creek to Hoodoo Creek,CAT 4A,RIVER,0.82,Miles,TEMPERATURE,TMDL,35882,MIDDLE FORK SALMON RIVER TEMPERATURE TMDLS,13-Feb-09,"8/14/17 (DM, JW): 3 RBT and RedBT under 100 mm found in stream (44.95280882 -114.57950316) by IDFG SSS on 9/24/02.",17060206,Lower Middle Fork Salmon,Salmon,BRO/IRO,https://mywaterway.epa.gov/plan-summary/IDEQ/35882
2201,ID17060207SL068_03,17060207,2022,Crooked Creek - unnamed tributary to Big Creek,CAT 4A,RIVER,2.5,Miles,TEMPERATURE,TMDL,68180,Middle Salmon River-Chamberlain Creek Subbasin/Crooked Creek Revised Temperature TMDL,21-Aug-17,,17060207,Middle Salmon-Chamberlain,Salmon,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/68180
2209,ID17060208SL009_03,17060208,2022,Lick Creek - 3rd order (Prince Creek to Secesh River),CAT 4A,RIVER,6.24,Miles,TEMPERATURE,TMDL,41957,SF SALMON RIVER TEMPERATURE TMDLS (& REVISED SEDIMENT TARGETS),3-Jul-12,,17060208,South Fork Salmon,Salmon,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/41957
2217,ID17060208SL010_05,17060208,2022,South Fork Salmon River - 5th order,CAT 4A,RIVER,8.22,Miles,TEMPERATURE,TMDL,41957,SF SALMON RIVER TEMPERATURE TMDLS (& REVISED SEDIMENT TARGETS),3-Jul-12,04/16/2021 (EW): USFS data collected from 2016-2019 on the 5th order section of the South Fork Salmon River indicate that the EPA 1997 Bull Trout temperature criteria (10 degrees maximum weekly maximum temperature) is exceeded each year. This means that Cold Water Aquatic Life (CWAL) and Salmonid Spawning (SS) are both Not Supporting.,17060208,South Fork Salmon,Salmon,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/41957
2225,ID17060208SL015_03,17060208,2022,Dollar Creek - 3rd order (NF Dollar Creek to mouth),CAT 4A,RIVER,0.94,Miles,TEMPERATURE,TMDL,41957,SF SALMON RIVER TEMPERATURE TMDLS (& REVISED SEDIMENT TARGETS),3-Jul-12,,17060208,South Fork Salmon,Salmon,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/41957
2233,ID17060208SL031_02,17060208,2022,Profile Creek and tributaries - 1st and 2nd order,CAT 4A,RIVER,21.38,Miles,TEMPERATURE,TMDL,41957,SF SALMON RIVER TEMPERATURE TMDLS (& REVISED SEDIMENT TARGETS),3-Jul-12,,17060208,South Fork Salmon,Salmon,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/41957
2241,ID17060209SL007_02,17060209,2022,Rice Creek - tributaries,CAT 4A,RIVER,55.28,Miles,TEMPERATURE,TMDL,38235,LOWER SALMON RIVER AND HELLS CANYON TRIBUTARIES TMDLS,9-Feb-10,,17060209,Lower Salmon,Salmon,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/38235
2273,ID17060305CL001_02,17060305,2022,South Fork Clearwater River - Butcher Creek to mouth,CAT 4A,RIVER,2.8,Miles,TEMPERATURE,TMDL,10730,CLEARWATER RIVER (SOUTH FORK) TMDL,22-Jul-04,,17060305,South Fork Clearwater,Clearwater,LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10730
